clase,signature1,signature2,signature3,signature4,signature5,signature6,signature7,signature8,signature9,signature10,signature11,signature12,signature13,signature14,signature15,signature16,signature17,signature18,signature19,signature20,signature21,signature22,signature23,signature24,signature25,signature26,signature27,signature28,signature29,signature30,signature31,signature32,signature33,signature34,signature35,signature36,signature37,signature38,signature39,signature40,signature41,signature42,signature43,signature44,signature45,signature46,signature47,signature48,signature49,signature50,signature51,signature52,signature53,signature54,signature55,signature56,signature57,signature58,signature59,signature60,signature61,signature62,signature63,signature64,signature65,signature66,signature67,signature68,signature69,signature70,signature71,signature72,signature73,signature74,signature75,signature76,signature77,signature78,signature79,signature80,signature81,signature82,signature83,signature84,signature85,signature86,signature87,signature88,signature89,signature90,signature91,signature92,signature93,signature94,signature95,signature96,signature97,signature98,signature99,signature100,signature101,signature102,signature103,signature104,signature105,signature106,signature107,signature108,signature109,signature110,signature111,signature112,signature113,signature114,signature115,signature116,signature117,signature118,signature119,signature120,signature121,signature122,signature123,signature124,signature125,signature126,signature127,signature128
triangle,0.9457837432311077,0.9106255641546724,0.8760239673723538,0.8376085359289505,0.8023023688854037,0.7695055508678104,0.7305797387701041,0.7066676521376803,0.6768823879369943,0.6449413066214207,0.618253057625106,0.5932713676005089,0.5791579120654943,0.5593753976218737,0.54732445119809,0.5368239891852926,0.5358939771842851,0.5385679450420715,0.5463408432811562,0.5548993108106799,0.5673431384533496,0.5861521190617018,0.6117510940195345,0.6246179618846579,0.6541438548209421,0.6494408688443539,0.6491689072779465,0.6483377390779793,0.6373578904947816,0.641260968585542,0.683704777694105,0.6882649930167378,0.6803408958786102,0.6915826703874983,0.6969518465828616,0.693014284849915,0.7014224802497641,0.715739021055412,0.7191315263428915,0.7249852147933006,0.7315437526259561,0.7356814581709874,0.7474376699463745,0.7617869876308387,0.7790516968135365,0.7981894249273395,0.8155057293010152,0.8173391484576348,0.7766594526556031,0.7423470813898745,0.718560609942027,0.6877302851290734,0.6735250710612407,0.6522299986768251,0.6350398776463668,0.609304115130482,0.5744211352884439,0.5377222876063144,0.5162804659128324,0.4975303284068235,0.4817815966574948,0.463410232050524,0.46529675987094266,0.47211059064803707,0.48241116373981546,0.4799232739653818,0.49580579001277486,0.5053718990751019,0.5282358171078195,0.5435787637643457,0.5668657893802552,0.5874293233556147,0.618470445114076,0.6448204643495056,0.6734930611935154,0.7026478985849317,0.7294184852757738,0.760447166709195,0.7908914238127178,0.8196230767525425,0.8494697506023123,0.8769117481034889,0.8984343741184793,0.93558854548725,0.9724844600877146,0.9950059681411418,1.0,0.9649438020606222,0.9253483933552179,0.8879466887650801,0.8509297189243575,0.8208569638443085,0.7883745244222127,0.7543974487802613,0.722648536099518,0.6891637025567413,0.660328610807086,0.6286202986225875,0.6035204101476691,0.5785542956884901,0.5523979188566506,0.5282113728388086,0.5131716950077351,0.49794994989185765,0.49195809623711984,0.48028789417424445,0.4724276362866929,0.467634763470746,0.4731847912546417,0.47561268974298815,0.480508709553183,0.48889088245514883,0.5005850811559474,0.5157908338552558,0.5431425830712429,0.5628917494247244,0.5849246174025743,0.6179594382719241,0.6434192592693844,0.6766192877329389,0.7101591986776521,0.7401942972431192,0.7709228042583394,0.8026227317705764,0.8351835418931364,0.8685085044889079,0.9025128742147216,0.931607935188915
triangle,1.0,0.9382309224162725,0.8741612924793636,0.8065523581764028,0.7462848216749572,0.6991475414411696,0.6560184164986298,0.6101681921481288,0.5566096660489338,0.530491933057728,0.5059949370761017,0.48788181119506463,0.47906734497680004,0.498659395364281,0.5357155082752433,0.5585029820366163,0.5959520677983129,0.6399239599083868,0.6746309963941792,0.7303685224423551,0.7771901824195581,0.8346459384509224,0.8907969663670702,0.9518767153547592,0.9613423493160929,0.8925805432687038,0.8342290683803706,0.7788045665262474,0.715888096342011,0.6681254084171585,0.6194466273683966,0.5753613420612232,0.5275945838179943,0.49872539504325825,0.45491151802863933,0.4347089142249868,0.42200609131453287,0.43866268161312355,0.4592886148160221,0.4907441246318661,0.5273670149545268,0.5744495468037657,0.6300636313964562,0.687170510584611,0.732717509635426,0.7957235787410026,0.8660848355015996,0.9327928947695243,0.9036674547004327,0.8419840674111669,0.7767980699128034,0.7168276084102476,0.6704571271391057,0.6239356088971689,0.58373704156562,0.5512465679945592,0.5167922407966176,0.502741999965544,0.5010718615022366,0.510946857361429,0.5207595392996706,0.5520039666906719,0.5915203842148369,0.6377732215646587,0.6817459362257015,0.7475726122179402,0.8063861962209191,0.8679417038865713,0.8275748967275358,0.7805606965651791,0.7429351027370766,0.7002807189793075,0.6774463510509801,0.6563077139882029,0.6284352768906173,0.5963665121902572,0.591233364520312,0.5874224368571567,0.5952681989958505,0.626491756742077,0.667850809860675,0.7056452280185759,0.7506610809973524,0.8059725476353627,0.8514515141255801,0.9244650682375816,0.9967492570445217,0.969493312600329,0.9052400654313012,0.852477774072932,0.8015916375879971,0.7640485618670444,0.7255125737266983,0.6826212133836294,0.6608887130951506,0.637332287793806,0.6365498049687276,0.6359469537110433,0.6526769368173218,0.6752699983801227,0.7031614250825952,0.7329979903548082,0.7706555371329827,0.7993444076023942,0.8500456580269292,0.8944982526675045,0.9542734219910949,0.9023922285812228,0.8362826617711255,0.7794877314142864,0.726223857303013,0.6734228813035779,0.6392802609446423,0.5986356517875797,0.5703610431583941,0.5656680449917854,0.5613581714410258,0.5563920540911056,0.5842151139965435,0.5982702414370237,0.6285471094840743,0.6746589829974919,0.7161964060169151,0.7582173764656891,0.8121023610614002,0.8624601594532654,0.9226674845779483,0.9775454213575732
triangle,0.9269807542219104,0.9013537593236187,0.870621329080128,0.8358403656097138,0.8068054209267167,0.7785974254200192,0.745571944846321,0.7191781283259092,0.7014726005292445,0.6716303774656821,0.649211791373603,0.630626306980925,0.6212081938200578,0.6082354259527648,0.5967236689596299,0.5924980604373253,0.5869158690789782,0.5802667044046085,0.586813623913779,0.5939829194876446,0.5996057089191394,0.6032401740837149,0.6092973147944153,0.6177058280665466,0.623322149867011,0.6360079147459755,0.6551119352793668,0.6726489545674534,0.7019407921213066,0.7165509732058596,0.7383446414329822,0.7709600988820325,0.7911615434826779,0.8067095542820486,0.8316826448002925,0.8515925362326221,0.8743685395184732,0.8971742645976104,0.9158654228483293,0.9033169441504496,0.8871240956098788,0.8481499831217002,0.8095564191275715,0.7811916935081237,0.7537658214727923,0.7273846418630833,0.7021659074519262,0.6759394224955416,0.6447114608074871,0.6235708880255132,0.6002642482429495,0.5750965556472238,0.5546455402800721,0.5345038003444356,0.5237715962934338,0.5157535107273911,0.5105773833740338,0.5134413840515519,0.513901488876185,0.5242062530541187,0.5304753969882928,0.5286614970930624,0.5406575025833944,0.5551222799766622,0.5745105541516506,0.5907022864397392,0.6114306891992184,0.6257353504012169,0.6501375627969067,0.6687473879181757,0.6961129099661882,0.7183067284040161,0.7480195478334044,0.7785402731514184,0.8097773822485561,0.8297370494815007,0.8622707926038639,0.895454592341031,0.9289292084149527,0.960760687333928,0.994928595827836,1.0,0.9680909845395235,0.9411752284144829,0.904796418143339,0.8753211387530524,0.8454350949666938,0.8163073746814945,0.7864003924044675,0.7548957921029716,0.7343614152283234,0.7120945574643733,0.6885321891366091,0.6691795661370621,0.6805840169456125,0.6989488279866605,0.6858321057837066,0.6611869279249475,0.6472755716026819,0.6257480488077265,0.6053068267875886,0.5932420267122573,0.5772685301164286,0.5739696758095226,0.5695253938640877,0.5720915846199142,0.5656383246915109,0.5617627767315003,0.5649616929846251,0.5669469709132621,0.5715463620193522,0.5794581617832285,0.5857660807782874,0.597028488398213,0.6083939993599885,0.6246089478150062,0.6403487944464694,0.6517989032184942,0.6721564246161786,0.6959517855356983,0.7079057665686117,0.7317929792177781,0.7551824379712331,0.783789786083185,0.8174492279680878,0.8479152597165431,0.8797833427237958,0.9110939262597954
triangle,1.0,0.9690985602914053,0.9343569320023596,0.9034527633670902,0.8753234202685559,0.8450585310739767,0.8139599683602214,0.7897614613419613,0.7607859949223792,0.7372788943298633,0.7061595902224868,0.6879901437846736,0.6665259716838752,0.6461407281113298,0.6266136576787656,0.6103037905483649,0.593571881970434,0.5695181752446978,0.5546560345502902,0.5391651663779214,0.5310408102823166,0.5129661558391682,0.5072062980590829,0.5031438773015358,0.5001700168339149,0.4963445549476914,0.5032306231325641,0.5021308876842218,0.513682741141178,0.5274650924627461,0.5334776435139735,0.5516785877202766,0.5657647461880541,0.5872820653280215,0.6059042384550235,0.6281276102718636,0.6471626193957495,0.6704027822723131,0.6902451250910326,0.7160615050949222,0.7311946455878161,0.7481762512936263,0.7668835594410134,0.7871941015585739,0.8089875610387501,0.787586271775033,0.7650738111460237,0.7335280061183401,0.702858019624063,0.6836432703463603,0.6534326857959115,0.6347337956723046,0.6112469665139453,0.5952409307256863,0.5726996311732468,0.552157936689246,0.5338466811906044,0.5180027436437773,0.5048609523982078,0.49463410732794694,0.48750562097818373,0.4836124573116865,0.4830328004350102,0.4857784844411952,0.4917938154125721,0.5036922931016611,0.5177932473716652,0.5325895178763022,0.5464825954630979,0.5653053693601389,0.5871743391087496,0.6108992828361542,0.6362740430421597,0.6631078652985962,0.6807354403742352,0.7101478783722874,0.7304038303813696,0.7618668289727802,0.7842907617583222,0.8135545667740178,0.8415864096132741,0.8666600646591992,0.8925253080467488,0.9226145774609513,0.9046539442851037,0.8765456996004054,0.8488771750593248,0.8174207648845078,0.781157978099912,0.7551413111154999,0.7273015002341798,0.6924927514272479,0.6658096263781419,0.6351833477846265,0.6059774920636432,0.580935762752139,0.5504664713596069,0.5243484621462976,0.49972435778506735,0.48194630926487525,0.4623547230932442,0.44943082853507366,0.43912700997518117,0.43159772417438586,0.4180021297183912,0.41292650110579504,0.41533416709505505,0.4241952231626519,0.43218699614444644,0.447590657735667,0.4682535180920571,0.4842799055511603,0.5026650459438353,0.5335724958098904,0.5628837998004228,0.5856417113626183,0.6168647033829173,0.6475453262852022,0.6799258855182997,0.706180618070298,0.7392136579507873,0.7725452045285145,0.8006653911618272,0.8349811456591673,0.8694778612750923,0.9095530539682365,0.9452037166850754,0.9809195478619817
triangle,1.0,0.9684330980414644,0.937311854558999,0.9066821632047868,0.8709821442482417,0.8409778114773262,0.806358959143482,0.7769212713142191,0.7490497320728949,0.719312962965856,0.6886153478656362,0.6626713006676592,0.639729253496223,0.6148012411613089,0.5933920055072379,0.5707544775700827,0.5540098305909202,0.5299738599861912,0.5159677712995688,0.4938250030985749,0.4845360053126535,0.4780320592656129,0.46315938718710137,0.4624007912918037,0.453265497328623,0.45859861839428107,0.4634849871371313,0.4669045875556706,0.47978171494594546,0.49722780508797465,0.5064529319724493,0.526618362282349,0.5422791469201714,0.5677615701069398,0.5953751899277615,0.622599129958794,0.6482344821574214,0.6794726107836505,0.710166387262727,0.7414725753976128,0.7736367521433257,0.8057394671787049,0.8424429221049734,0.8621783345315879,0.8834495907067412,0.8622774759370457,0.8251200226800809,0.7910445756515012,0.7555401854419727,0.7227212843184209,0.6908705558642456,0.6709098842258515,0.6415997870138105,0.6137378700391884,0.5987666311755601,0.5745446981695583,0.5708247463904065,0.5509512462408481,0.5448089671850819,0.5303871708240341,0.5187175618731001,0.5102111561707681,0.5050276383857407,0.503269617595542,0.49947907731439634,0.5000666416293514,0.5162044428374388,0.5270754458115768,0.5486664424445674,0.5647384491846922,0.5833660957934029,0.6043165300384197,0.6273524435190678,0.6522531015762129,0.6788134957781841,0.7004091677901252,0.7253989922972518,0.7560469719062662,0.7877188872741975,0.8226088888313655,0.8577689589375094,0.8942380279360373,0.9282601206942517,0.9187399571263586,0.8809160163652191,0.8461696165105402,0.8170875013419177,0.7841560518501878,0.7578066324254545,0.7260982646935524,0.6926806601618314,0.6620322784424763,0.6330408924053029,0.5981968457645312,0.5788148946491506,0.5522099037246128,0.529477103093358,0.504895253111048,0.4914390189886568,0.4822920070273594,0.4653474443330969,0.4597078011674095,0.4503082959774064,0.4530092069493758,0.44800308628594704,0.4449694040719128,0.4553867511003326,0.46062145589855324,0.47812913182786904,0.48826904095013096,0.5036930134788908,0.5272665352016427,0.5436546774212255,0.5644891776776024,0.5838471092439382,0.6033634994096297,0.634944710229065,0.659582188530403,0.6853982572000251,0.7191954096695932,0.7466757977173727,0.7768384322827989,0.8102465161431164,0.8456972380144983,0.8813827706595512,0.9172599297947964,0.9533070856502197,0.9950416213231377
triangle,1.0,0.9683200918856499,0.9370948993534493,0.893156244102863,0.8548589952352276,0.8218811497860664,0.7738367808939233,0.7361962008958896,0.6960243062434458,0.6566322552474967,0.6284153892836399,0.5950759665744688,0.5709984608179731,0.5335106715111013,0.5073109207877422,0.4788240318912787,0.4444156235136246,0.4286443665255856,0.40060153873656196,0.3800082551651648,0.3704235632494403,0.35316423825356175,0.34264548243010945,0.3445046354690492,0.34132192579649384,0.3541364169694479,0.3591249411011888,0.36851433627673225,0.3851320976306299,0.4046958620958519,0.42735850189984037,0.4442810706710241,0.46418610784072717,0.49746104301827704,0.5313930744115554,0.5638380960615885,0.5953394905720947,0.6280713995482327,0.6585697922320131,0.6958266406573346,0.7286098795532128,0.7726850092273972,0.806997213709597,0.8508182219463489,0.8866406771408076,0.9211791562686446,0.897010270369129,0.8535987428678886,0.8198386725413097,0.8494975101417797,0.8842693327639107,0.905021569106044,0.881886982192364,0.8431246714682299,0.8045081011004295,0.7673011264974829,0.7273931277677075,0.6875446883515807,0.6488103918989688,0.6113976545549501,0.5755672576281896,0.541632275530704,0.5209375172488314,0.4921556908495287,0.46655011154766246,0.44468795310612413,0.42712427613502607,0.41442187254817364,0.40702564450060297,0.40522971246707296,0.4091117044838797,0.4075213090999186,0.42188702553229074,0.4298003183651655,0.4532040434328818,0.48028304686751666,0.49958859499762903,0.5219286101963181,0.5510901337042263,0.5742495402318496,0.6035669159648682,0.6346111971042466,0.6579977674771897,0.7008718494275782,0.713767383508488,0.6881019100786016,0.6611615439324925,0.6322303590800025,0.5946600274671583,0.5688942599214554,0.5449524791230965,0.518601538304177,0.48752879362380125,0.4724289173426854,0.43947751284939546,0.42338669960477465,0.4109683739055799,0.3982672018222991,0.39188884938157137,0.39034949947945136,0.38381023922446256,0.3885627020805355,0.39781833801167077,0.41817927370164826,0.44139989605081814,0.46474726584919984,0.49273257772022594,0.5207032862275427,0.5614254291081643,0.5962587900510566,0.6251951966866341,0.6721020789203396,0.7061296672662338,0.7410775586953935,0.780176672157301,0.8219286089841813,0.8487269146236348,0.8425233480259944,0.8070895356104429,0.7670377056382021,0.7487648464455606,0.7961716533682952,0.8269966086443435,0.8637736674550336,0.9077497036166003,0.9419005205802371,0.976032380066237,0.997278704913826
triangle,0.959594079365728,0.9207674375855912,0.8805496666378567,0.8452890945224865,0.8158729313397626,0.7849602592857885,0.7591334365169805,0.732361066790563,0.6995766102231339,0.6738362464328872,0.6382969315185271,0.6136006941440308,0.5912404871462137,0.5655618807389168,0.5387869106305663,0.5141102793145998,0.5007647062876782,0.48325240846954937,0.47666562607459606,0.4637540429738866,0.46144098748763895,0.4472626896982982,0.45924716842688723,0.45435723296898584,0.4614498992920187,0.4654423819259154,0.4819757869473222,0.48706061301168363,0.49932865874738447,0.5178157649642315,0.5318716172220991,0.5526989073256656,0.5715145585016825,0.5959104900708295,0.6216493923085424,0.6512164136376652,0.6812132029401069,0.7100032826458679,0.740662190083328,0.7761306607795081,0.8052580185009611,0.8442837226746549,0.8729105618641122,0.8472126055478079,0.809266420162559,0.7716247497864676,0.737028898407563,0.7035793286727674,0.6679024977017227,0.6363956758015413,0.6051993783448265,0.5735683797590161,0.5472184166549486,0.5233728611535354,0.4954091056130617,0.476926709683061,0.46205056136205697,0.4511449198748473,0.44212026320540937,0.4320003639487489,0.4338507305109885,0.44027248325089535,0.4519087244685454,0.47364368936884094,0.4985716228585325,0.5255032662515695,0.5559245979961206,0.5856906994389057,0.6114910795091458,0.6440466220954537,0.6775114021311477,0.7164201807514197,0.7541479730087394,0.785750373249603,0.8216639337373371,0.8581211728020449,0.8930176945460749,0.9286439669006322,0.9670701181283763,1.0,0.9856554140260493,0.9482398557434835,0.9103232322219694,0.8780408119748312,0.8350776870413208,0.798029925508213,0.7613934569271621,0.729103089326703,0.6958911899467759,0.6664522143528802,0.6378944803213722,0.6026682385783719,0.56614627779731,0.5404744446419797,0.507568920224396,0.4846426489188474,0.4681443312553769,0.44979538089149806,0.43371725488610025,0.42733020060413357,0.41817909629733074,0.41834386995864326,0.4166058867238148,0.4150222131855006,0.41095396199046247,0.42627350888786303,0.4375343485272442,0.45897098456474944,0.47658440591222245,0.49473154780921036,0.5086624550310523,0.5364591340091623,0.5586906501279588,0.5789723477455232,0.6066875916144718,0.6286445352822728,0.6577920301304084,0.6945514768597538,0.7258297742943124,0.7513009194343483,0.7778978883238689,0.8054341501301411,0.8500327736630379,0.8757515205501553,0.9204109100510155,0.9272070147617976,0.906273803534342,0.9443618610554976
triangle,0.9437795649593147,0.8940441161437257,0.8301838661207107,0.7683130807784679,0.7054947419236147,0.6443257571950375,0.5857590024557543,0.5299725509720864,0.4782450527405232,0.4398688081252514,0.41380976196564107,0.40544612647576667,0.38916495231325315,0.3976616215337372,0.4179948562362568,0.4312309497679052,0.467272588729674,0.5101308475678918,0.5752504725844351,0.630280502674973,0.6851578918318357,0.7490590675539569,0.8105590216005213,0.8776316171792427,0.9356086821004649,0.8797738064803622,0.8120354706213943,0.7503120597175792,0.6880902038584307,0.6270848188591225,0.567935362712076,0.5045887345537745,0.44531225577577366,0.4086328940104416,0.37164495798070374,0.3558471337862157,0.34465667493611474,0.3458154929965326,0.36809807292585645,0.39527748117362443,0.4286911690787496,0.47479349027563944,0.5319156677511448,0.5924572076387087,0.6600826003550891,0.7247610245772557,0.7861445746592947,0.8543797423045704,0.8533314942659981,0.7791839569876794,0.7133395691592607,0.6493548055288035,0.5967754841731657,0.5487297400994482,0.5046512637804299,0.460865436469079,0.433957852628097,0.41956630860868954,0.40530326733463845,0.41529397828212733,0.4455506251994986,0.4822932034065826,0.5341680024127028,0.5781569739513791,0.6274359619908481,0.677801059196839,0.7260288274713617,0.7804616163615734,0.820835057741326,0.7729828662039147,0.7217661985217904,0.6683848417164282,0.6261551131417777,0.5926283244318216,0.5693426115802592,0.5575820117467173,0.5631858827584598,0.5736075049488855,0.5914080060879694,0.613066918634657,0.6436637148957156,0.6931692033746746,0.737740070207874,0.7982500986171434,0.8522314044599524,0.9197831843865059,0.9703540296526755,1.0,0.9507963123584746,0.8844055860517377,0.8245083385650187,0.7762160355495705,0.7219702073696223,0.68502373116114,0.6440073442698756,0.6343371963636968,0.6163888694672499,0.6042703314606902,0.5983355441036288,0.5979054818982821,0.6190831183615134,0.6502665140528195,0.6900966636336303,0.7423075006433756,0.783378976237815,0.8442649048816022,0.887834236580923,0.8313214951247576,0.7766084040456238,0.7339553746215285,0.6810919650050634,0.6401187445224649,0.5842894762418571,0.541941357935567,0.4990883318449161,0.4750447846477182,0.4612223180920999,0.45854635097262414,0.46720929599058375,0.48272014262855434,0.5277528359495609,0.5596396585152373,0.607434177726555,0.6562716213477453,0.717353240222262,0.7873260458522401,0.8524641357414382,0.9203240843640695
triangle,1.0,0.9680012015828525,0.9367630482807843,0.9004787968958332,0.8645254471924239,0.829364053540716,0.8004092491957401,0.766442107503527,0.7326678533376653,0.7065274396247264,0.6744740701655121,0.6436638756247941,0.6149297129784489,0.57754100597211,0.549663723868176,0.5234201370162561,0.49894988571931226,0.47413006704950367,0.45411458026500684,0.43564767777762936,0.4175881981475575,0.40680203405845006,0.4043028024214194,0.4013643738514917,0.40237566067979486,0.4127523647119635,0.42138950654215396,0.4391295745091439,0.4542140913101285,0.48223840971142135,0.5075424043515795,0.5359333228526281,0.5655660490099776,0.5984836962211947,0.6303497712335397,0.6635759850030336,0.7003575548047956,0.7303656324415236,0.7666946760961878,0.7996391798284965,0.8318148154130898,0.8646461793606204,0.9025343278742303,0.9376580744223152,0.9761363278417245,0.9583809625641185,0.9207814956393593,0.8861754717540042,0.8468422319330472,0.8124791603520072,0.7871204381200411,0.7523869309682276,0.716760358052141,0.6855192152920153,0.6554853547460794,0.6268322971376309,0.5997579288283504,0.5788197748198286,0.555780727363305,0.5469072306454729,0.5405977945123869,0.5251807480967278,0.5127542425432374,0.5035396614593348,0.5087990679956133,0.5060952379304897,0.5063487621537162,0.5097253918883008,0.5165113993185959,0.5265750530928218,0.5279511462086007,0.5438666640159023,0.5507408919165069,0.5718896761934839,0.5835522891721772,0.6090124687051581,0.6322924631880923,0.6612285110361645,0.6951146646075962,0.7264161646678478,0.7613303613954115,0.7941921291862353,0.8298768378921144,0.8639641330136907,0.8987246103873149,0.9339120677339622,0.9123198648131869,0.8766291540937802,0.8431437160534933,0.8024264168800413,0.7613934023244431,0.7245697094277073,0.6847535233668975,0.6456555150029887,0.6112810333820311,0.57547350106208,0.543954475870887,0.5191646366361649,0.49204524354339674,0.4711059773343663,0.4527458184332805,0.4322987120574267,0.414729019642619,0.40603783748795597,0.3949448810621517,0.39398626705675704,0.38926014843444195,0.39608820475712414,0.4037173504016951,0.41348597418173705,0.4309577739981586,0.45131236062500796,0.48317917539469735,0.5015631079542047,0.5372875010345881,0.5670292402635495,0.5962742559749702,0.6343312933224169,0.6717298536354441,0.7046536351203091,0.7369891325117891,0.7700476711557905,0.8037400422029457,0.8386559955982515,0.8797204150865502,0.9155167434498972,0.9564158890177278,0.9864253688426077
triangle,0.9006758448166956,0.8553457497278191,0.8299610696784031,0.8025366518433928,0.7772056479035945,0.751563443703473,0.7127122485493882,0.6840129161517354,0.656003171478965,0.6346523579802132,0.6120289958409586,0.5760730670692441,0.5525420153316454,0.5363437586607396,0.5220734106226711,0.49215087557276055,0.48973572492584977,0.45503678741591164,0.4493106709671705,0.442663162519138,0.4396591269147081,0.4172230800657438,0.4176066971595617,0.4201698151453189,0.4322770329592955,0.43390058057551273,0.43550708582504777,0.46122322000251886,0.47681610500357247,0.5001276623931475,0.519994561715512,0.5458074230314958,0.5612255516131492,0.5813151584911515,0.6110776652693135,0.6414333464997595,0.6645941948017565,0.6998047608048946,0.7281262807031311,0.7514464166428003,0.7840717237040553,0.8173347141431587,0.8476116580253683,0.8776057094092279,0.9084315005738439,0.9452268661434786,0.9748752588857016,1.0,0.9819819226157969,0.9431804140421952,0.911505674707745,0.8797621832126338,0.8448019760461007,0.8116246417916727,0.8211190599277817,0.8093689774221176,0.7748213904313282,0.741440996265562,0.7306048202542148,0.7003625406584396,0.6718248795477235,0.6376476663553075,0.6037272659100904,0.578773537649013,0.5564054315230271,0.5229190619789404,0.495552143855457,0.5001234151470695,0.48744779704144603,0.4825831822757407,0.49501006953936777,0.493477613560103,0.49734043328422317,0.5197531881457077,0.5288008846108923,0.5415102940782331,0.5576312769137691,0.5524734324062083,0.574313380230999,0.5987994962699482,0.6256213304976245,0.6297847895485297,0.6605711151193213,0.6685770648435406,0.7052143232258559,0.7386783409307494,0.7740434054935839,0.7993850779157362,0.7738303336608834,0.7595858291167707,0.7441469394516778,0.7173352153960997,0.6955567724102845,0.6670025467642263,0.6525298480708303,0.6216899326242936,0.6114199996044821,0.5825757560409638,0.5708492074711794,0.5508210498886384,0.525926770994502,0.5191005474016123,0.5086842100800786,0.4951345266086383,0.4780539223037592,0.46583107136438273,0.4813669234844866,0.4716708871758224,0.49616188823670776,0.4917190918214939,0.4997848196896495,0.5289191149822823,0.5422160815154674,0.5715341989520347,0.6087381309177232,0.64698522939324,0.6567632532569652,0.6969955570348676,0.7217908764646894,0.7500838746475028,0.7706539560883073,0.7889598979811635,0.8043114149191184,0.8481389309131047,0.8730817515399298,0.8929928776461618,0.9107422954370293,0.9045862550747118
triangle,1.0,0.9637039375056344,0.9320557148969181,0.9131108119963849,0.8804571993649302,0.8439643331262802,0.8074099293917832,0.7823675420820824,0.7440100713845508,0.7150440840874918,0.6774052107336609,0.6451872400110339,0.6191845289169561,0.5909540578211467,0.5652925791786167,0.539043910100715,0.5182219756457028,0.489271457429647,0.46788961510838034,0.45098650652701944,0.43357381718630944,0.4265086411561294,0.4226762904143705,0.41445691199867063,0.41254352739272526,0.4137932542617595,0.4254195558838526,0.4282475603168933,0.4463787323210278,0.46112898908960626,0.4794443364974344,0.4997448371305426,0.5199437127018113,0.5425497642457783,0.5731648551324746,0.6049144197937485,0.6376114036700322,0.6633117499426243,0.7057324840509058,0.740754091733897,0.7722652423379086,0.8120540924146447,0.8542821797983281,0.8915417460397302,0.9151654638168165,0.9259457812383316,0.9025737204618739,0.8711686556611207,0.8312209373259766,0.7920681253242101,0.7637988104217304,0.7244068207634203,0.6985013706887299,0.6638839701219216,0.6345492454280856,0.6036486007497617,0.5859440902027692,0.5709926237907069,0.5478863892955769,0.5279988048481352,0.5164309898659052,0.5041882005257583,0.496136199031611,0.49250105810028677,0.49335797171377077,0.4987076452043244,0.5083851353210438,0.5221703493998398,0.5351985845416123,0.5452538600022401,0.569545271841889,0.5856492979442173,0.6114512921195384,0.62212297137296,0.6398389535323459,0.655885481897175,0.6669552698363825,0.679991099958235,0.6860404598272843,0.7004848086055898,0.6975309448764413,0.6864551097476919,0.6626906603306507,0.6454659017274839,0.6225229652002549,0.5925650360437205,0.5768393140966199,0.5600271121887335,0.54745471641669,0.5369515341309513,0.5209978894389377,0.513630245711248,0.5144206693993699,0.5164368019873187,0.5192977615161314,0.5146387234897718,0.5259881615324259,0.5261208936530475,0.5393716487680807,0.558642055029666,0.5770315730463601,0.5970784572440878,0.6193411773456059,0.6461707971670451,0.6606739333746802,0.689246945555812,0.7070981414999964,0.7381829257039746,0.7647018559782265,0.8109888414232741,0.8468616571582733,0.8864454567853443,0.9260739576121791,0.9594544753860426,0.9928005922481956,0.9896422195350073,0.9747228533495007,0.9636139882466831,0.9458497206153876,0.9133575996104186,0.8798262462020547,0.8404197000802649,0.8604193164675484,0.895788319216417,0.9214939952331341,0.9478573027672319,0.9702050123293665,0.9963124423706462
