clase,hu1,hu2,hu3,hu4,hu5,hu6,hu7
square,0.8766035942510964,1.1937199398031635,1.2770706764467947,0.018179024804584873,0.5379860664131839,0.5806146365186007,0.4899393486969468
square,0.8563686985499668,0.5044216554790385,1.0958480359898564,0.38226985593012813,1.1065558297906952,0.29544434700310135,0.5303409716944386
square,0.6847899670571422,0.6861579147963756,0.43684767729979634,0.9100683010099168,1.2539385759529245,1.014307220195667,1.3512638559430756
square,0.9086334724528079,0.13268832403355404,1.0423145801875053,0.3267437576182448,0.9893757492883374,0.36647542959843726,0.5022332438912231
square,0.8956861384451095,1.1776966837086906,1.0612648520671508,1.002403495261074,1.437578526725024,1.8760112441152126,1.0001654854976394
square,0.9530402151816406,1.6053802476402868,0.03468658318780885,0.20665475696476435,0.17091478686870487,0.6966555848498879,0.10892352726213855
square,0.9392264133844004,0.8743437071145395,0.796170767777922,0.5842831074789276,0.7153027379422189,1.026085788047693,0.5671879172621321
square,0.8061983891501205,0.9752919335849933,1.1470294652606259,0.2167008142210143,0.14291621734111307,1.046774574861103,0.04116967615905942
square,0.8967272911273809,0.060648239042768406,1.0281214232806524,0.35480642767717224,0.10030640281472887,1.4560983253347617,0.2689876540553358
square,0.9594245574219833,0.05808963391146069,1.0421522509277759,1.1486243083880243,2.1635858214380157,0.1126139184175695,1.9893621182406904
square,0.927184513136606,0.4541807888170064,1.3553849746910545,0.11432906064785245,0.8531805314445431,0.3416340761800471,1.7188287364472654
square,0.7424919033917581,1.0501630667859128,0.6510446001481234,0.18653973352408568,0.07051623777671583,0.3435147271442709,0.5291167739860736
square,0.8944400086654194,0.4655865900331547,0.3777152081079754,0.7375954143535935,1.2113823365936287,0.8486890026934737,0.9824530703036253
square,0.5577438335949885,0.6714656045101582,0.5715865958381802,0.6881403686340907,2.1700516909982825,1.1164028023111303,1.3223388238687732
square,0.9566775589620866,0.4196693118877435,1.2747234794670639,0.1074924419737261,0.4630830488306375,0.31932957931953426,0.1411022069155673
square,0.9305384698146842,1.7268304465236637,0.7638102356639049,1.7729663587828106,2.3022555352192278,2.721912645655903,2.761713807687456
square,0.4821932721044348,0.008245402939520212,0.6520837246649693,0.6520304970970351,0.7739544890453998,0.6999912359835725,0.8354181651851156
square,0.9429345830922898,0.2827690053317277,0.10103026562733787,0.1171470911541045,0.17386463370965982,0.4495843784840077,0.47387592634359943
square,0.9143397377934844,0.10471269635009872,0.8835765850179456,0.44242523405906853,0.5678402047203255,0.5528242812950286,0.27118701151235386
square,0.8020581018594469,0.43296918404306955,1.4168013481882624,0.21585242743105448,0.24773220416031078,0.10999131855867533,1.0262393137432095
square,0.8616762163420292,0.08965741859000395,1.0600379247895313,0.5493855286920666,0.29412499387383717,0.567991751256724,2.0538081965694195
square,0.8987817566468339,0.5848595422932226,0.5281305690683447,0.24521866356999963,0.5374432421801568,0.07174564056925829,0.09212333210962763
square,1.000761476214989,0.6146923323761164,0.6223271405260972,0.04308650570619396,0.06861850619553037,0.6316663015042108,0.31533419298641235
square,0.5836989726712332,1.0458596958964237,0.5175986748499398,1.0196003878564126,2.1975111339700333,1.5566357943242572,1.8239602537769513
square,0.9970694152398976,0.40726474372746096,0.9191616705150724,0.15666548677890585,0.25963444538323105,0.8711459325470581,0.6631045163977719
square,0.9673661904055039,0.5912090376101937,1.3494839552677127,0.3417149807609299,0.5986406586662469,1.9101792595406493,0.15553588450481998
square,0.6821471894853626,0.7001715157264256,0.06298511618574444,0.14006851321403477,0.07245311646806024,2.7241124156761907,0.10823514675148231
square,0.882778063895149,0.99655960358205,1.1432708515266092,0.30161441619454926,0.14349636406848834,1.053416237925758,0.04230517860523627
square,0.911600010999871,0.03845029120505438,0.5540668487121881,0.9227014518855015,1.1772572709544442,0.9625899128714057,1.3862816852618247
square,0.8928574493420055,2.073224291998617,1.2190786680809327,1.6628579232871668,4.531882194677356,2.7158215416867137,3.104128871970468
square,0.8987359775733392,0.07469213583602775,0.8440634830845282,0.024735936012003717,0.3514088089698544,0.6423561602995015,0.03734758125469871
square,0.9170378509869068,0.17741215473865105,0.9079006759527903,0.12367499501557692,0.250915422934617,0.6141892268674815,0.2868445381107074
square,0.8259773046727862,0.005573119505607031,0.9198431298695554,0.5460345611291004,1.0475727576200682,0.4214976611622143,1.187257264598281
square,0.8853002695630391,0.46624855096277246,1.273341422381138,0.4707747143662731,0.22717167814222983,1.1383536672750807,0.2130699428341121
square,0.854741812757164,0.4471385989909399,0.5953223071898325,0.520113498753712,1.0529056907283136,0.6258592752640999,0.5954343675800787
square,0.7595948054528322,0.03538892756845137,0.405230269592534,1.948978621590744,3.7317008161739538,2.688075288316679,2.722928342668981
square,0.8842060188289622,0.034412166727032796,0.9719188472686182,0.00759151171920835,0.646428379970764,0.24052636702481034,0.6493045217623842
square,0.9623557595058546,0.314022686778965,0.5261300695126778,0.05333949492987722,0.1269033809342474,0.23083791827719838,0.12348304579687557
square,0.577543424418812,0.9791415474510715,0.306745007789441,2.033142731299899,3.2955589368315157,2.5251050437092086,3.4330556755931028
square,0.911173345517394,0.4630940607147327,1.0040274949175634,0.02910507391788972,0.5350052209847465,0.2640229429699029,0.11401345288783823
square,0.5299078095403359,0.43761160078586414,0.06275871495274682,1.184640871608385,2.296560514093997,1.4194398678759734,1.7634699761675199
square,0.9553852171234547,0.3252584002991762,0.1521108716454451,0.3385451844159911,0.644747240773142,1.1492886302570593,0.533822011828414
square,0.9122607783253511,0.7848364410612769,0.22597426950373864,0.18492374777458706,0.15116116574689184,0.8479958424743776,0.4496636567634912
square,0.6356485310693565,0.8377568591233149,1.2248793952338448,1.4317731357550953,3.3192047060998675,2.476589776311515,2.777303594695259
square,0.8777509552670748,0.7104433226699587,0.7677831199315972,0.10862026896855755,0.1531624943487725,0.5857378232162658,0.06482346921744848
square,0.8483730707287986,1.4980017524996734,1.0854190346327028,0.10120669497917312,0.29370560257536676,1.0619165364516419,0.1695544495240701
square,0.8525691367452752,0.6864558117111335,1.0407309166678178,0.6070672743642089,1.6251756879222876,1.4178851052866817,0.39097269659150496
square,0.8160432209164391,0.29671384714746424,1.1417999487213684,0.5060472242869136,0.980859139376178,0.591231261636064,1.2814223712234745
square,0.8178724606731366,0.0513184850267916,0.6380466288889528,0.8497110233087597,1.6153851617725041,1.11384583146658,2.1035919714290214
square,0.8518849609303047,0.30784190048788235,0.2244780239730962,1.0027244793985657,1.1077679930338569,0.8487695305107787,1.3234208940582817
square,0.9059154709263679,0.008276863043603987,0.6134776178795472,0.2143993960130062,0.17299422438717438,0.1956844914490065,0.599879214459756
square,0.8084893062372263,0.10703577492036771,1.1644832217711376,0.15239401741224062,0.749590845510612,0.18407637884474198,0.506077715014466
square,1.1238483816854643,0.837668270502602,1.752383834095664,2.2099320183843534,4.1727829924624125,2.628722180855471,3.6449316384842922
square,0.9097684277023985,0.24686170546020014,0.2714647857770175,0.17252375911168116,0.6695922461408814,0.04973192731274713,0.4663777912244027
square,0.931731292398502,0.30084549738278604,0.6029607909050583,0.37397485780030176,0.6890710445994648,0.19930674826456837,0.732605938859845
square,0.9458663822312458,0.008233099557374102,1.4354634229676493,0.3886525685646652,0.11840861998136121,0.6636924493708669,0.4350628150939737
square,0.8245062623190194,0.034650012895647994,1.2274511280193656,0.3731983176686129,0.17371930471906563,0.38557452215469,0.03978697406220709
square,0.8580439967313134,2.2665843127790013,0.025830169814387155,0.3890323444070333,0.8371823945266339,0.8155505130037568,0.5961686455101726
square,0.9299367260194416,0.3104364341915511,0.8110448220610681,0.001531222754861958,0.09667202644472185,0.16605181714711192,0.34862017782461463
square,0.6127284636187903,0.6732057691307555,1.7795222204727386,0.041986580113266114,0.2897089733643488,0.3791041501688356,0.8076565632373902
square,0.9637950342880276,1.2408068936716534,0.24573743379459062,0.13130611102126544,1.2862310935273014,1.0254271644682937,0.07367690279090089
square,0.8662604120575893,0.1704059527225109,1.3193657926991162,0.11505973868884398,0.3842420611749563,0.004830151004477386,0.8027697763304561
square,0.8713964528139493,0.5925379529347664,1.169132844275615,0.09199781378730243,0.654117846539779,0.25955274011482077,0.43853331893623987
square,1.0174494901284725,0.9812552387416555,0.22410245240239549,0.5510990598138601,0.9548878284699384,1.6311420071813376,0.8017832145424256
square,0.8913920314205241,0.22637610228408156,0.6684126193662402,0.0520450228977995,0.2881994503596522,0.08399257609251287,0.2316464951795446
square,0.8214242854161183,0.8539495730524751,1.0433882254728402,0.15961644820336593,0.23205806618629446,0.7217573181591969,0.06032879627063928
square,0.9551744018852725,1.6801025364275084,0.09471009910805425,0.13938191858556306,0.09372711286244126,1.3133060212050793,0.11745108972879674
square,0.7238950835302163,1.2509595874211716,0.4208292506314907,0.5444829936799791,0.9320018466592075,0.16681045132432062,0.8021026383884358
square,0.8801431030723245,0.24888625795446198,0.15210624037426274,0.3554438632946649,0.48982117923030044,0.22744176350903134,0.42236951267372613
square,0.5822191459861109,0.5995335000082579,1.1753741865017666,0.8067746717098732,1.7978973065213093,1.1280106808417718,3.624701138902649
square,0.9067223626847345,0.23184374639548977,0.8174190217601942,0.06294243309986369,0.2602556430757081,0.1112536209543661,0.49656873478666785
square,0.9607222420205329,0.23747906884565334,1.367346156798775,0.7800064373820288,1.7129707996928845,0.8987197190291754,1.6929011064458563
square,0.7390750868344826,0.686246814425949,0.5625629188998444,0.4938185904586598,0.5192605370289469,0.31817366497045474,0.7686427456949626
square,0.8466704841443746,0.26403003478661163,1.0708526196694153,0.39896659124393147,0.9083391695358544,0.45702998486263824,1.0390136369821026
square,0.8365441890342926,0.9452290316223395,1.005504955848812,0.19269800459695893,0.6507165119658758,0.2816626026711222,0.6314240948231317
square,0.5709173471334401,0.28604014022662205,0.3507774131703677,0.3049991850548729,0.44918276464487933,0.16726441225133443,0.4172409553366543
square,0.9675785565623254,0.3826902267063424,0.7426656737829935,0.5996364637730232,1.3590360617374955,0.8016420088422824,0.5329048559780938
square,0.8856587513535858,0.26242307989114555,0.4914881917261303,0.010112413799412242,0.4448976359615202,0.19034509729610447,0.38243434587775904
square,0.9390623730364286,1.0986986800720675,0.32230932966689324,0.1969258712398066,0.40805245626691683,2.232484601103657,0.20658852811205655
square,0.93577357992347,0.19316509223467332,1.0353602076744584,0.286584789686713,0.8701270090041817,0.31675754537035816,0.6860696065820285
square,0.9896173597467822,2.021388492416727,0.2693105671860107,0.4367798491036058,0.8442888096913858,1.715317635246552,0.5759026799433667
square,0.8853327416086345,0.07018381934483649,1.2809253628722348,1.3453807906760338,1.9212450708920517,1.3102959115496644,1.3961386828320974
square,0.9184585267661577,0.0840780819333262,0.19077032039160455,1.2329345101228875,2.107503538771288,1.3467512692981274,2.083749600360436
square,0.7929711975247461,1.910406138412795,1.5706900716359582,0.1824495978505229,0.1061374125802589,1.3749733343445967,0.47522698239074057
square,0.8648395446498323,0.05513212059054169,1.045050594863604,0.5038572644963646,1.0422024174675208,0.49422427635455335,1.1890291789477614
square,0.4509308748634581,0.09771958513123961,0.6098836744291409,0.19748161567901165,0.9549730453968523,0.834087634513604,0.6485516411522969
square,0.9466097253163112,1.2611250603280295,0.560752368359743,0.28552817008257325,0.38158709145293546,0.9328340248456491,0.23844842154841167
square,0.9201541543013605,1.2191427940366242,0.32005925732282614,6.893768098080923e-07,0.28326221002474344,0.8090458463123407,0.34175649998021557
square,0.795440081624176,0.4378014803001581,0.837946117324629,0.10639226769146322,0.0177922936368405,0.4718119354344225,0.17283916897333626
square,1.0472442487646634,1.320958817432094,2.2123326291399326,2.0725014917103497,4.21370834059755,2.7280316645545266,3.0873672141322404
square,0.8901004650548654,1.5457157411350675,0.5469519256980171,0.6937771981342691,0.8896362167632014,2.3016771733936383,0.9499478782467164
square,0.9923745879481872,0.07547008130292931,0.6542084300087065,0.5285025023694776,0.8784856162433756,0.2933051627343894,1.0332046654964158
square,1.0118239505217792,1.0736797215855405,0.41666291763041796,0.10474899907885075,0.31928426512452035,0.47625002124876603,0.00658453414741921
square,0.8681252711944352,0.5707811991438829,1.4050353486079767,0.11611846495795053,0.57536896034096,0.20916660701175235,0.8143247188344942
square,0.9143773385428576,0.29485216038071405,0.3942684563893341,0.19456827068735508,0.22949812733595423,0.5169272973745791,0.2621981282234949
square,0.6273774972297336,1.643998010988814,0.12567021762074695,2.7277904666679835,4.154526359430678,3.5637275947605356,6.450730059229023
square,0.8918117349187523,0.30878543181846374,1.1064227007292866,0.18096576407865075,0.7463618301611369,0.29299852370124924,0.5651846321683984
square,0.8915868928823889,0.1857433118349326,0.8808043146836383,2.427486926359952,3.2013267444217353,2.362581718232729,4.520616692556894
